snt_name,snt_borough,theft_count
Lea Bridge,Waltham Forest,548
Lea Bridge,Waltham Forest,555
Lea Bridge,Waltham Forest,562
Lea Bridge,Waltham Forest,557
Lea Bridge,Waltham Forest,564
Lea Bridge,Waltham Forest,508
Lea Bridge,Waltham Forest,515
Lea Bridge,Waltham Forest,510
Lea Bridge,Waltham Forest,517
Lea Bridge,Waltham Forest,598
Lea Bridge,Waltham Forest,605
Lea Bridge,Waltham Forest,600
Lea Bridge,Waltham Forest,607
Lea Bridge,Waltham Forest,551
Lea Bridge,Waltham Forest,558
Lea Bridge,Waltham Forest,553
Lea Bridge,Waltham Forest,560
Lea Bridge,Waltham Forest,538
Lea Bridge,Waltham Forest,545
Lea Bridge,Waltham Forest,540
Lea Bridge,Waltham Forest,547
Lea Bridge,Waltham Forest,491
Lea Bridge,Waltham Forest,498
Lea Bridge,Waltham Forest,493
Lea Bridge,Waltham Forest,500
Lea Bridge,Waltham Forest,581
Lea Bridge,Waltham Forest,588
Lea Bridge,Waltham Forest,583
Lea Bridge,Waltham Forest,590
Lea Bridge,Waltham Forest,534
Lea Bridge,Waltham Forest,541
Lea Bridge,Waltham Forest,536
Lea Bridge,Waltham Forest,543
Lea Bridge,Waltham Forest,568
Lea Bridge,Waltham Forest,575
Lea Bridge,Waltham Forest,570
Lea Bridge,Waltham Forest,577
Lea Bridge,Waltham Forest,521
Lea Bridge,Waltham Forest,528
Lea Bridge,Waltham Forest,523
Lea Bridge,Waltham Forest,530
Lea Bridge,Waltham Forest,611
Lea Bridge,Waltham Forest,618
Lea Bridge,Waltham Forest,613
Lea Bridge,Waltham Forest,620
Lea Bridge,Waltham Forest,564
Lea Bridge,Waltham Forest,571
Lea Bridge,Waltham Forest,566
Lea Bridge,Waltham Forest,573
Lea Bridge,Waltham Forest,551
Lea Bridge,Waltham Forest,558
Lea Bridge,Waltham Forest,553
Lea Bridge,Waltham Forest,560
Lea Bridge,Waltham Forest,504
Lea Bridge,Waltham Forest,511
Lea Bridge,Waltham Forest,506
Lea Bridge,Waltham Forest,513
Lea Bridge,Waltham Forest,594
Lea Bridge,Waltham Forest,601
Lea Bridge,Waltham Forest,596
Lea Bridge,Waltham Forest,603
Lea Bridge,Waltham Forest,547
Lea Bridge,Waltham Forest,554
Lea Bridge,Waltham Forest,549
Lea Bridge,Waltham Forest,556
Lea Bridge,Waltham Forest,563
Lea Bridge,Waltham Forest,570
Lea Bridge,Waltham Forest,565
Lea Bridge,Waltham Forest,572
Lea Bridge,Waltham Forest,516
Lea Bridge,Waltham Forest,523
Lea Bridge,Waltham Forest,518
Lea Bridge,Waltham Forest,525
Lea Bridge,Waltham Forest,606
Lea Bridge,Waltham Forest,613
Lea Bridge,Waltham Forest,608
Lea Bridge,Waltham Forest,615
Lea Bridge,Waltham Forest,559
Lea Bridge,Waltham Forest,566
Lea Bridge,Waltham Forest,561
Lea Bridge,Waltham Forest,568
Lea Bridge,Waltham Forest,546
Lea Bridge,Waltham Forest,553
Lea Bridge,Waltham Forest,548
Lea Bridge,Waltham Forest,555
Lea Bridge,Waltham Forest,499
Lea Bridge,Waltham Forest,506
Lea Bridge,Waltham Forest,501
Lea Bridge,Waltham Forest,508
Lea Bridge,Waltham Forest,589
Lea Bridge,Waltham Forest,596
Lea Bridge,Waltham Forest,591
Lea Bridge,Waltham Forest,598
Lea Bridge,Waltham Forest,542
Lea Bridge,Waltham Forest,549
Lea Bridge,Waltham Forest,544
Lea Bridge,Waltham Forest,551
Leyton,Waltham Forest,608
Leytonstone,Waltham Forest,589
Markhouse,Waltham Forest,482
Valley,Waltham Forest,911
William Morris,Waltham Forest,347
Wood Street,Waltham Forest,358
Balham,Wandsworth,821
Bedford,Wandsworth,328
Earlsfield,Wandsworth,438
East Putney,Wandsworth,266
Fairfield,Wandsworth,1402
Fairfield,Wandsworth,1359
Fairfield,Wandsworth,1394
Fairfield,Wandsworth,1351
Fairfield,Wandsworth,855
Fairfield,Wandsworth,812
Fairfield,Wandsworth,847
Fairfield,Wandsworth,804
Fairfield,Wandsworth,1377
Fairfield,Wandsworth,1334
Fairfield,Wandsworth,1369
Fairfield,Wandsworth,1326
Fairfield,Wandsworth,830
Fairfield,Wandsworth,787
Fairfield,Wandsworth,822
Fairfield,Wandsworth,779
Fairfield,Wandsworth,1401
Fairfield,Wandsworth,1358
Fairfield,Wandsworth,1393
Fairfield,Wandsworth,1350
Fairfield,Wandsworth,854
Fairfield,Wandsworth,811
Fairfield,Wandsworth,846
Fairfield,Wandsworth,803
Fairfield,Wandsworth,1376
Fairfield,Wandsworth,1333
Fairfield,Wandsworth,1368
Fairfield,Wandsworth,1325
Fairfield,Wandsworth,829
Fairfield,Wandsworth,786
Fairfield,Wandsworth,821
Fairfield,Wandsworth,778
Fairfield,Wandsworth,1390
Fairfield,Wandsworth,1347
Fairfield,Wandsworth,1382
Fairfield,Wandsworth,1339
Fairfield,Wandsworth,843
Fairfield,Wandsworth,800
Fairfield,Wandsworth,835
Fairfield,Wandsworth,792
Fairfield,Wandsworth,1365
Fairfield,Wandsworth,1322
Fairfield,Wandsworth,1357
Fairfield,Wandsworth,1314
Fairfield,Wandsworth,818
Fairfield,Wandsworth,775
Fairfield,Wandsworth,810
Fairfield,Wandsworth,767
Fairfield,Wandsworth,1389
Fairfield,Wandsworth,1346
Fairfield,Wandsworth,1381
Fairfield,Wandsworth,1338
Fairfield,Wandsworth,842
Fairfield,Wandsworth,799
Fairfield,Wandsworth,834
Fairfield,Wandsworth,791
Fairfield,Wandsworth,1364
Fairfield,Wandsworth,1321
Fairfield,Wandsworth,1356
Fairfield,Wandsworth,1313
Fairfield,Wandsworth,817
Fairfield,Wandsworth,774
Fairfield,Wandsworth,809
Fairfield,Wandsworth,766
Fairfield,Wandsworth,1192
Fairfield,Wandsworth,1149
Fairfield,Wandsworth,1184
Fairfield,Wandsworth,1141
Fairfield,Wandsworth,645
Fairfield,Wandsworth,602
Fairfield,Wandsworth,637
Fairfield,Wandsworth,594
Fairfield,Wandsworth,1167
Fairfield,Wandsworth,1124
Fairfield,Wandsworth,1159
Fairfield,Wandsworth,1116
Fairfield,Wandsworth,620
Fairfield,Wandsworth,577
Fairfield,Wandsworth,612
Fairfield,Wandsworth,569
Fairfield,Wandsworth,1191
Fairfield,Wandsworth,1148
Fairfield,Wandsworth,1183
Fairfield,Wandsworth,1140
Fairfield,Wandsworth,644
Fairfield,Wandsworth,601
Fairfield,Wandsworth,636
Fairfield,Wandsworth,593
Fairfield,Wandsworth,1166
Fairfield,Wandsworth,1123
Fairfield,Wandsworth,1158
Fairfield,Wandsworth,1115
Fairfield,Wandsworth,619
Fairfield,Wandsworth,576
Fairfield,Wandsworth,611
Fairfield,Wandsworth,568
Fairfield,Wandsworth,1180
Fairfield,Wandsworth,1137
Fairfield,Wandsworth,1172
Fairfield,Wandsworth,1129
Fairfield,Wandsworth,633
Fairfield,Wandsworth,590
Fairfield,Wandsworth,625
Fairfield,Wandsworth,582
Fairfield,Wandsworth,1155
Fairfield,Wandsworth,1112
Fairfield,Wandsworth,1147
Fairfield,Wandsworth,1104
Fairfield,Wandsworth,608
Fairfield,Wandsworth,565
Fairfield,Wandsworth,600
Fairfield,Wandsworth,557
Fairfield,Wandsworth,1179
Fairfield,Wandsworth,1136
Fairfield,Wandsworth,1171
Fairfield,Wandsworth,1128
Fairfield,Wandsworth,632
Fairfield,Wandsworth,589
Fairfield,Wandsworth,624
Fairfield,Wandsworth,581
Fairfield,Wandsworth,1154
Fairfield,Wandsworth,1111
Fairfield,Wandsworth,1146
Fairfield,Wandsworth,1103
Fairfield,Wandsworth,607
Fairfield,Wandsworth,564
Fairfield,Wandsworth,599
Fairfield,Wandsworth,556
Furzedown,Wandsworth,273
Graveney,Wandsworth,207
Graveney,Wandsworth,210
Graveney,Wandsworth,208
Graveney,Wandsworth,211
Graveney,Wandsworth,204
Graveney,Wandsworth,207
Graveney,Wandsworth,205
Graveney,Wandsworth,208
Graveney,Wandsworth,240
Graveney,Wandsworth,243
Graveney,Wandsworth,241
Graveney,Wandsworth,244
Graveney,Wandsworth,237
Graveney,Wandsworth,240
Graveney,Wandsworth,238
Graveney,Wandsworth,241
Graveney,Wandsworth,223
Graveney,Wandsworth,226
Graveney,Wandsworth,224
Graveney,Wandsworth,227
Graveney,Wandsworth,220
Graveney,Wandsworth,223
Graveney,Wandsworth,221
Graveney,Wandsworth,224
Graveney,Wandsworth,256
Graveney,Wandsworth,259
Graveney,Wandsworth,257
Graveney,Wandsworth,260
Graveney,Wandsworth,253
Graveney,Wandsworth,256
Graveney,Wandsworth,254
Graveney,Wandsworth,257
Graveney,Wandsworth,208
Graveney,Wandsworth,211
Graveney,Wandsworth,209
Graveney,Wandsworth,212
Graveney,Wandsworth,205
Graveney,Wandsworth,208
Graveney,Wandsworth,206
Graveney,Wandsworth,209
Graveney,Wandsworth,241
Graveney,Wandsworth,244
Graveney,Wandsworth,242
Graveney,Wandsworth,245
Graveney,Wandsworth,238
Graveney,Wandsworth,241
Graveney,Wandsworth,239
Graveney,Wandsworth,242
Graveney,Wandsworth,224
Graveney,Wandsworth,227
Graveney,Wandsworth,225
Graveney,Wandsworth,228
Graveney,Wandsworth,221
Graveney,Wandsworth,224
Graveney,Wandsworth,222
Graveney,Wandsworth,225
Graveney,Wandsworth,257
Graveney,Wandsworth,260
Graveney,Wandsworth,258
Graveney,Wandsworth,261
Graveney,Wandsworth,254
Graveney,Wandsworth,257
Graveney,Wandsworth,255
Graveney,Wandsworth,258
Graveney,Wandsworth,210
Graveney,Wandsworth,213
Graveney,Wandsworth,211
Graveney,Wandsworth,214
Graveney,Wandsworth,207
Graveney,Wandsworth,210
Graveney,Wandsworth,208
Graveney,Wandsworth,211
Graveney,Wandsworth,243
Graveney,Wandsworth,246
Graveney,Wandsworth,244
Graveney,Wandsworth,247
Graveney,Wandsworth,240
Graveney,Wandsworth,243
Graveney,Wandsworth,241
Graveney,Wandsworth,244
Graveney,Wandsworth,226
Graveney,Wandsworth,229
Graveney,Wandsworth,227
Graveney,Wandsworth,230
Graveney,Wandsworth,223
Graveney,Wandsworth,226
Graveney,Wandsworth,224
Graveney,Wandsworth,227
Graveney,Wandsworth,259
Graveney,Wandsworth,262
Graveney,Wandsworth,260
Graveney,Wandsworth,263
Graveney,Wandsworth,256
Graveney,Wandsworth,259
Graveney,Wandsworth,257
Graveney,Wandsworth,260
Graveney,Wandsworth,211
Graveney,Wandsworth,214
Graveney,Wandsworth,212
Graveney,Wandsworth,215
Graveney,Wandsworth,208
Graveney,Wandsworth,211
Graveney,Wandsworth,209
Graveney,Wandsworth,212
Graveney,Wandsworth,244
Graveney,Wandsworth,247
Graveney,Wandsworth,245
Graveney,Wandsworth,248
Graveney,Wandsworth,241
Graveney,Wandsworth,244
Graveney,Wandsworth,242
Graveney,Wandsworth,245
Graveney,Wandsworth,227
Graveney,Wandsworth,230
Graveney,Wandsworth,228
Graveney,Wandsworth,231
Graveney,Wandsworth,224
Graveney,Wandsworth,227
Graveney,Wandsworth,225
Graveney,Wandsworth,228
Graveney,Wandsworth,260
Graveney,Wandsworth,263
Graveney,Wandsworth,261
Graveney,Wandsworth,264
Graveney,Wandsworth,257
Graveney,Wandsworth,260
Graveney,Wandsworth,258
Graveney,Wandsworth,261
Latchmere,Wandsworth,384
Nightingale,Wandsworth,453
Northcote,Wandsworth,815
Queenstown,Wandsworth,644
Roehampton and Putney Heath,Wandsworth,530
Shaftesbury,Wandsworth,552
Southfields,Wandsworth,686
St Mary's Park,Wandsworth,478
Thamesfield,Wandsworth,892
Tooting,Wandsworth,526
Tooting Town Centre,Wandsworth,686
Wandsworth Common,Wandsworth,353
West Hill,Wandsworth,196
West Putney,Wandsworth,343
Abbey Road,Westminster,314
Bayswater,Westminster,553
Bryanston and Dorset Square,Westminster,1133
Church Street,Westminster,294
Churchill,Westminster,210
Covent Garden,Westminster,3256
Harrow Road,Westminster,368
Hyde Park,Westminster,1653
Hyde Park and Kensington Gardens,Westminster,338
Knightsbridge and Belgravia,Westminster,1212
Lancaster Gate,Westminster,1392
Little Venice,Westminster,501
Maida Vale,Westminster,392
Marylebone High Street,Westminster,2109
Mayfair and St James,Westminster,3726
Oxford Street Regent Street and Bond Street,Westminster,11365
Queen's Park,Westminster,280
Regent's Park,Westminster,481
Regents Park and Primrose Hill,Westminster,78
Soho,Westminster,6754
St. James's,Westminster,171
Strand and Whitehall,Westminster,4012
Tachbrook,Westminster,230
Victoria Business and Transport,Westminster,1692
Vincent Square,Westminster,1160
Warwick,Westminster,408
West End,Westminster,5376
Westbourne,Westminster,318
